"V1" "V2"
"27826" "ENSG00000227118.3" 0
"27827" "ENSG00000227120.1" 0
"27828" "ENSG00000227121.1" 0
"27829" "ENSG00000227122.9" 0
"27830" "ENSG00000227123.1" 8
"27831" "ENSG00000227124.9" 0
"27832" "ENSG00000227125.1" 0
"27833" "ENSG00000227128.4" 0
"27834" "ENSG00000227129.6" 0
"27835" "ENSG00000227131.1" 0
"27836" "ENSG00000227132.5" 0
"27837" "ENSG00000227133.1" 0
"27838" "ENSG00000227134.1" 0
"27839" "ENSG00000227137.8" 0
"27840" "ENSG00000227138.1" 0
"27841" "ENSG00000227139.1" 1
"27842" "ENSG00000227140.3" 0
"27843" "ENSG00000227141.2" 0
"27844" "ENSG00000227143.1" 0
"27845" "ENSG00000227144.8" 0
"27846" "ENSG00000227145.1" 0
"27847" "ENSG00000227147.9" 0
"27848" "ENSG00000227148.1" 0
"27849" "ENSG00000227149.1" 0
"27850" "ENSG00000227150.1" 0
"27851" "ENSG00000227151.4" 0
"27852" "ENSG00000227152.6" 0
"27853" "ENSG00000227154.4" 0
"27854" "ENSG00000227155.7" 5
"27855" "ENSG00000227157.1" 0
"27856" "ENSG00000227158.1" 0
"27857" "ENSG00000227159.8" 0
"27858" "ENSG00000227159.8_PAR_Y" 0
"27859" "ENSG00000227160.3" 0
"27860" "ENSG00000227161.1" 1
"27861" "ENSG00000227163.2" 0
"27862" "ENSG00000227165.8" 2
"27863" "ENSG00000227166.1" 0
"27864" "ENSG00000227167.1" 0
"27865" "ENSG00000227168.1" 0
"27866" "ENSG00000227169.2" 0
"27867" "ENSG00000227170.1" 8
"27868" "ENSG00000227171.8" 0
"27869" "ENSG00000227172.2" 0
"27870" "ENSG00000227173.1" 0
"27871" "ENSG00000227175.1" 29
"27872" "ENSG00000227176.1" 10
"27873" "ENSG00000227177.1" 0
"27874" "ENSG00000227178.2" 0
"27875" "ENSG00000227179.6" 0
"27876" "ENSG00000227180.1" 0
"27877" "ENSG00000227181.1" 0
"27878" "ENSG00000227182.1" 0
"27879" "ENSG00000227183.3" 0
"27880" "ENSG00000227186.1" 0
"27881" "ENSG00000227187.1" 0
"27882" "ENSG00000227188.1" 0
"27883" "ENSG00000227189.2" 0
"27884" "ENSG00000227191.8" 0
"27885" "ENSG00000227192.1" 0
"27886" "ENSG00000227193.2" 4
"27887" "ENSG00000227195.10" 0
"27888" "ENSG00000227196.1" 0
"27889" "ENSG00000227197.1" 15
"27890" "ENSG00000227198.1" 0
"27891" "ENSG00000227199.1" 319
"27892" "ENSG00000227200.1" 0
"27893" "ENSG00000227201.2" 2
"27894" "ENSG00000227203.3" 0
"27895" "ENSG00000227204.1" 0
"27896" "ENSG00000227205.4" 0
"27897" "ENSG00000227206.1" 0
"27898" "ENSG00000227207.2" 0
"27899" "ENSG00000227209.1" 0
"27900" "ENSG00000227210.1" 0
"27901" "ENSG00000227211.2" 2
"27902" "ENSG00000227212.3" 56
"27903" "ENSG00000227213.1" 14
"27904" "ENSG00000227214.2" 0
"27905" "ENSG00000227215.1" 1
"27906" "ENSG00000227217.1" 0
"27907" "ENSG00000227218.7" 22
"27908" "ENSG00000227220.1" 670
"27909" "ENSG00000227222.7" 0
"27910" "ENSG00000227224.1" 0
"27911" "ENSG00000227225.1" 18
"27912" "ENSG00000227227.1" 239
"27913" "ENSG00000227228.1" 0
"27914" "ENSG00000227230.1" 0
"27915" "ENSG00000227231.3" 0
"27916" "ENSG00000227232.5" 2
"27917" "ENSG00000227233.1" 0
"27918" "ENSG00000227234.1" 1
"27919" "ENSG00000227236.2" 0
"27920" "ENSG00000227237.1" 0
"27921" "ENSG00000227238.1" 0
"27922" "ENSG00000227240.1" 0
"27923" "ENSG00000227241.1" 0
"27924" "ENSG00000227242.4" 0
"27925" "ENSG00000227243.3" 0
"27926" "ENSG00000227244.2" 0
"27927" "ENSG00000227245.1" 13
"27928" "ENSG00000227246.2" 0
"27929" "ENSG00000227247.1" 0
"27930" "ENSG00000227248.1" 0
"27931" "ENSG00000227249.1" 2
"27932" "ENSG00000227251.1" 0
"27933" "ENSG00000227252.1" 2
"27934" "ENSG00000227253.3" 85
"27935" "ENSG00000227254.1" 0
"27936" "ENSG00000227255.1" 0
"27937" "ENSG00000227256.1" 0
"27938" "ENSG00000227257.1" 2
"27939" "ENSG00000227258.5" 0
"27940" "ENSG00000227259.2" 0
"27941" "ENSG00000227260.1" 0
"27942" "ENSG00000227261.1" 0
"27943" "ENSG00000227262.3" 0
"27944" "ENSG00000227264.3" 0
"27945" "ENSG00000227265.2" 0
"27946" "ENSG00000227267.3" 0
"27947" "ENSG00000227268.3" 0
"27948" "ENSG00000227269.1" 1
"27949" "ENSG00000227270.1" 0
"27950" "ENSG00000227271.1" 0
"27951" "ENSG00000227274.1" 0
"27952" "ENSG00000227275.1" 0
"27953" "ENSG00000227277.9" 0
"27954" "ENSG00000227278.1" 62
"27955" "ENSG00000227279.1" 654
"27956" "ENSG00000227282.1" 0
"27957" "ENSG00000227283.1" 0
"27958" "ENSG00000227284.2" 0
"27959" "ENSG00000227286.1" 0
"27960" "ENSG00000227288.3" 0
"27961" "ENSG00000227289.1" 5
"27962" "ENSG00000227290.1" 0
"27963" "ENSG00000227291.1" 0
"27964" "ENSG00000227292.1" 0
"27965" "ENSG00000227293.1" 0
"27966" "ENSG00000227294.1" 0
"27967" "ENSG00000227295.2" 0
"27968" "ENSG00000227296.4" 0
"27969" "ENSG00000227297.1" 0
"27970" "ENSG00000227298.1" 0
"27971" "ENSG00000227300.12" 0
"27972" "ENSG00000227301.1" 0
"27973" "ENSG00000227302.1" 0
"27974" "ENSG00000227303.1" 0
"27975" "ENSG00000227304.3" 0
"27976" "ENSG00000227305.1" 0
"27977" "ENSG00000227306.1" 0
"27978" "ENSG00000227307.1" 0
"27979" "ENSG00000227308.2" 0
"27980" "ENSG00000227309.1" 10
"27981" "ENSG00000227311.3" 0
"27982" "ENSG00000227312.2" 0
"27983" "ENSG00000227313.1" 0
"27984" "ENSG00000227314.12" 0
"27985" "ENSG00000227315.7" 0
"27986" "ENSG00000227317.6" 0
"27987" "ENSG00000227321.2" 15
"27988" "ENSG00000227322.11" 0
"27989" "ENSG00000227326.2" 0
"27990" "ENSG00000227329.2" 12
"27991" "ENSG00000227330.1" 0
"27992" "ENSG00000227331.1" 0
"27993" "ENSG00000227333.8" 0
"27994" "ENSG00000227334.1" 0
"27995" "ENSG00000227335.1" 0
"27996" "ENSG00000227336.1" 0
"27997" "ENSG00000227337.1" 0
"27998" "ENSG00000227338.1" 0
"27999" "ENSG00000227339.1" 0
"28000" "ENSG00000227342.1" 0
"28001" "ENSG00000227343.1" 0
"28002" "ENSG00000227344.2" 0
"28003" "ENSG00000227345.8" 13
"28004" "ENSG00000227347.1" 0
"28005" "ENSG00000227348.1" 3
"28006" "ENSG00000227349.1" 0
"28007" "ENSG00000227350.1" 0
"28008" "ENSG00000227351.2" 16
"28009" "ENSG00000227352.1" 6
"28010" "ENSG00000227353.1" 0
"28011" "ENSG00000227354.6" 0
"28012" "ENSG00000227355.2" 10
"28013" "ENSG00000227356.2" 0
"28014" "ENSG00000227357.2" 0
"28015" "ENSG00000227358.1" 0
"28016" "ENSG00000227359.1" 0
"28017" "ENSG00000227360.1" 0
"28018" "ENSG00000227361.1" 0
"28019" "ENSG00000227364.1" 0
"28020" "ENSG00000227365.1" 0
"28021" "ENSG00000227366.1" 0
"28022" "ENSG00000227367.1" 0
"28023" "ENSG00000227368.1" 0
"28024" "ENSG00000227370.1" 0
"28025" "ENSG00000227371.1" 0
"28026" "ENSG00000227372.12" 10
"28027" "ENSG00000227373.5" 2
"28028" "ENSG00000227374.1" 0
"28029" "ENSG00000227375.5" 3
"28030" "ENSG00000227376.1" 0
"28031" "ENSG00000227379.2" 0
"28032" "ENSG00000227380.2" 0
"28033" "ENSG00000227382.1" 0
"28034" "ENSG00000227383.1" 0
"28035" "ENSG00000227384.2" 0
"28036" "ENSG00000227386.1" 0
"28037" "ENSG00000227388.2" 0
"28038" "ENSG00000227389.1" 0
"28039" "ENSG00000227391.1" 0
"28040" "ENSG00000227392.1" 2727
"28041" "ENSG00000227393.1" 0
"28042" "ENSG00000227394.1" 0
"28043" "ENSG00000227395.1" 0
"28044" "ENSG00000227397.1" 0
"28045" "ENSG00000227398.3" 7
"28046" "ENSG00000227399.1" 0
"28047" "ENSG00000227400.2" 0
"28048" "ENSG00000227401.1" 0
"28049" "ENSG00000227402.11" 0
"28050" "ENSG00000227403.1" 0
"28051" "ENSG00000227404.1" 0
"28052" "ENSG00000227405.1" 0
"28053" "ENSG00000227406.1" 0
"28054" "ENSG00000227407.1" 0
"28055" "ENSG00000227408.1" 0
"28056" "ENSG00000227409.1" 87
"28057" "ENSG00000227411.1" 0
"28058" "ENSG00000227412.1" 0
"28059" "ENSG00000227413.1" 3
"28060" "ENSG00000227416.2" 0
"28061" "ENSG00000227417.3" 16
"28062" "ENSG00000227418.6" 0
"28063" "ENSG00000227420.8" 0
"28064" "ENSG00000227421.1" 0
"28065" "ENSG00000227422.1" 0
"28066" "ENSG00000227423.2" 0
"28067" "ENSG00000227425.1" 0
"28068" "ENSG00000227426.1" 0
"28069" "ENSG00000227427.1" 0
"28070" "ENSG00000227429.5" 0
"28071" "ENSG00000227430.1" 0
"28072" "ENSG00000227431.5" 1
"28073" "ENSG00000227432.1" 0
"28074" "ENSG00000227433.1" 5
"28075" "ENSG00000227434.2" 0
"28076" "ENSG00000227435.1" 0
"28077" "ENSG00000227436.1" 0
"28078" "ENSG00000227437.1" 0
"28079" "ENSG00000227438.1" 0
"28080" "ENSG00000227439.1" 0
"28081" "ENSG00000227440.1" 0
"28082" "ENSG00000227442.1" 0
"28083" "ENSG00000227443.2" 0
"28084" "ENSG00000227444.1" 0
"28085" "ENSG00000227445.1" 0
"28086" "ENSG00000227446.2" 0
"28087" "ENSG00000227447.1" 0
"28088" "ENSG00000227448.1" 0
"28089" "ENSG00000227449.8" 0
"28090" "ENSG00000227453.1" 0
"28091" "ENSG00000227454.2" 0
"28092" "ENSG00000227455.2" 0
"28093" "ENSG00000227456.7" 0
"28094" "ENSG00000227458.8" 0
"28095" "ENSG00000227459.1" 0
"28096" "ENSG00000227460.8" 1
"28097" "ENSG00000227462.1" 0
"28098" "ENSG00000227463.2" 0
"28099" "ENSG00000227465.1" 0
"28100" "ENSG00000227466.1" 0
"28101" "ENSG00000227467.3" 1
"28102" "ENSG00000227470.1" 0
"28103" "ENSG00000227471.8" 245
"28104" "ENSG00000227472.8" 0
"28105" "ENSG00000227473.1" 43
"28106" "ENSG00000227474.1" 17
"28107" "ENSG00000227475.1" 0
"28108" "ENSG00000227477.1" 0
"28109" "ENSG00000227479.1" 0
"28110" "ENSG00000227480.2" 0
"28111" "ENSG00000227481.1" 3
"28112" "ENSG00000227482.1" 0
"28113" "ENSG00000227484.1" 22
"28114" "ENSG00000227485.1" 0
"28115" "ENSG00000227486.1" 0
"28116" "ENSG00000227487.3" 1
"28117" "ENSG00000227488.2" 0
"28118" "ENSG00000227489.1" 18
"28119" "ENSG00000227491.1" 0
"28120" "ENSG00000227492.1" 41
"28121" "ENSG00000227493.1" 0
"28122" "ENSG00000227494.2" 0
"28123" "ENSG00000227495.1" 462
"28124" "ENSG00000227496.1" 1
"28125" "ENSG00000227497.1" 0
"28126" "ENSG00000227498.2" 0
"28127" "ENSG00000227499.1" 0
"28128" "ENSG00000227500.9" 0
"28129" "ENSG00000227502.2" 1
"28130" "ENSG00000227505.1" 0
"28131" "ENSG00000227506.5" 0
"28132" "ENSG00000227507.2" 0
"28133" "ENSG00000227508.6" 0
"28134" "ENSG00000227509.1" 0
"28135" "ENSG00000227510.3" 0
"28136" "ENSG00000227511.1" 0
"28137" "ENSG00000227512.1" 8
"28138" "ENSG00000227513.1" 0
"28139" "ENSG00000227514.3" 0
"28140" "ENSG00000227515.3" 0
"28141" "ENSG00000227516.1" 3
"28142" "ENSG00000227517.6" 0
"28143" "ENSG00000227518.5" 12
"28144" "ENSG00000227519.1" 0
"28145" "ENSG00000227521.2" 0
"28146" "ENSG00000227523.1" 0
"28147" "ENSG00000227525.4" 0
"28148" "ENSG00000227526.4" 0
"28149" "ENSG00000227527.2" 6
"28150" "ENSG00000227528.5" 4
"28151" "ENSG00000227529.1" 0
"28152" "ENSG00000227531.1" 0
"28153" "ENSG00000227532.1" 0
"28154" "ENSG00000227533.5" 0
"28155" "ENSG00000227534.1" 0
"28156" "ENSG00000227535.2" 0
"28157" "ENSG00000227536.1" 0
"28158" "ENSG00000227537.1" 0
"28159" "ENSG00000227538.1" 0
"28160" "ENSG00000227540.1" 1
"28161" "ENSG00000227541.1" 0
"28162" "ENSG00000227542.1" 4
"28163" "ENSG00000227543.4" 1988
"28164" "ENSG00000227544.8" 3
"28165" "ENSG00000227545.1" 0
"28166" "ENSG00000227547.3" 0
"28167" "ENSG00000227549.1" 0
"28168" "ENSG00000227550.2" 0
"28169" "ENSG00000227551.1" 0
"28170" "ENSG00000227554.1" 0
"28171" "ENSG00000227555.1" 0
"28172" "ENSG00000227556.1" 8
"28173" "ENSG00000227557.1" 0
"28174" "ENSG00000227559.1" 0
"28175" "ENSG00000227560.1" 0
"28176" "ENSG00000227562.1" 0
"28177" "ENSG00000227563.1" 0
"28178" "ENSG00000227564.2" 0
"28179" "ENSG00000227565.8" 0
"28180" "ENSG00000227567.7" 0
"28181" "ENSG00000227568.1" 0
"28182" "ENSG00000227573.2" 10
"28183" "ENSG00000227574.2" 0
"28184" "ENSG00000227576.1" 0
"28185" "ENSG00000227577.1" 0
"28186" "ENSG00000227578.1" 0
"28187" "ENSG00000227579.5" 0
"28188" "ENSG00000227581.2" 0
"28189" "ENSG00000227582.2" 0
"28190" "ENSG00000227583.1" 0
"28191" "ENSG00000227584.2" 0
"28192" "ENSG00000227585.2" 0
"28193" "ENSG00000227586.5" 0
"28194" "ENSG00000227587.2" 0
"28195" "ENSG00000227588.2" 1
"28196" "ENSG00000227589.1" 0
"28197" "ENSG00000227590.2" 0
"28198" "ENSG00000227591.5" 4
"28199" "ENSG00000227592.1" 0
"28200" "ENSG00000227593.2" 0
"28201" "ENSG00000227596.5" 0
"28202" "ENSG00000227597.1" 0
"28203" "ENSG00000227598.1" 1
"28204" "ENSG00000227599.1" 0
"28205" "ENSG00000227600.11" 0
"28206" "ENSG00000227602.1" 0
"28207" "ENSG00000227604.3" 0
"28208" "ENSG00000227606.2" 0
"28209" "ENSG00000227607.2" 0
"28210" "ENSG00000227609.2" 0
"28211" "ENSG00000227610.1" 0
"28212" "ENSG00000227611.1" 0
"28213" "ENSG00000227613.1" 0
"28214" "ENSG00000227615.1" 0
"28215" "ENSG00000227616.1" 0
"28216" "ENSG00000227617.8" 348
"28217" "ENSG00000227619.1" 0
"28218" "ENSG00000227620.4" 6
"28219" "ENSG00000227621.1" 0
"28220" "ENSG00000227623.1" 0
"28221" "ENSG00000227624.2" 0
"28222" "ENSG00000227625.2" 0
"28223" "ENSG00000227626.1" 0
"28224" "ENSG00000227627.2" 157
"28225" "ENSG00000227629.1" 0
"28226" "ENSG00000227630.3" 1
"28227" "ENSG00000227632.2" 0
"28228" "ENSG00000227633.1" 0
"28229" "ENSG00000227634.2" 0
"28230" "ENSG00000227635.1" 0
"28231" "ENSG00000227638.2" 18
"28232" "ENSG00000227639.1" 0
"28233" "ENSG00000227640.2" 0
"28234" "ENSG00000227642.9" 0
"28235" "ENSG00000227644.2" 0
"28236" "ENSG00000227645.2" 0
"28237" "ENSG00000227646.7" 0
"28238" "ENSG00000227647.2" 0
"28239" "ENSG00000227649.1" 4
"28240" "ENSG00000227650.1" 0
"28241" "ENSG00000227652.4" 0
"28242" "ENSG00000227653.1" 0
"28243" "ENSG00000227655.4" 0
"28244" "ENSG00000227656.3" 0
"28245" "ENSG00000227657.1" 0
"28246" "ENSG00000227658.1" 0
"28247" "ENSG00000227659.1" 13
"28248" "ENSG00000227660.1" 0
"28249" "ENSG00000227661.1" 0
"28250" "ENSG00000227663.1" 0
"28251" "ENSG00000227665.1" 0
"28252" "ENSG00000227666.1" 0
"28253" "ENSG00000227667.1" 0
"28254" "ENSG00000227668.1" 0
"28255" "ENSG00000227669.3" 0
"28256" "ENSG00000227671.4" 0
"28257" "ENSG00000227672.1" 0
"28258" "ENSG00000227673.1" 4
"28259" "ENSG00000227674.2" 0
"28260" "ENSG00000227676.3" 0
"28261" "ENSG00000227678.7" 17
"28262" "ENSG00000227679.1" 0
"28263" "ENSG00000227680.1" 0
"28264" "ENSG00000227681.5" 0
"28265" "ENSG00000227682.2" 0
"28266" "ENSG00000227683.1" 0
"28267" "ENSG00000227684.2" 0
"28268" "ENSG00000227685.1" 0
"28269" "ENSG00000227686.7" 0
"28270" "ENSG00000227687.1" 0
"28271" "ENSG00000227688.2" 0
"28272" "ENSG00000227689.1" 0
"28273" "ENSG00000227692.1" 13
"28274" "ENSG00000227693.1" 0
"28275" "ENSG00000227694.1" 0
"28276" "ENSG00000227695.5" 142
"28277" "ENSG00000227698.1" 0
"28278" "ENSG00000227700.1" 0
"28279" "ENSG00000227702.1" 0
"28280" "ENSG00000227703.4" 0
"28281" "ENSG00000227704.1" 0
"28282" "ENSG00000227705.1" 10
"28283" "ENSG00000227706.3" 0
"28284" "ENSG00000227707.1" 0
"28285" "ENSG00000227708.1" 0
"28286" "ENSG00000227709.4" 0
"28287" "ENSG00000227710.1" 0
"28288" "ENSG00000227711.3" 0
"28289" "ENSG00000227712.1" 0
"28290" "ENSG00000227713.1" 0
"28291" "ENSG00000227714.1" 7
"28292" "ENSG00000227715.11" 0
"28293" "ENSG00000227716.1" 0
"28294" "ENSG00000227717.4" 0
"28295" "ENSG00000227718.1" 0
"28296" "ENSG00000227719.1" 35
"28297" "ENSG00000227720.6" 0
"28298" "ENSG00000227721.1" 1
"28299" "ENSG00000227722.2" 0
"28300" "ENSG00000227723.1" 0
"28301" "ENSG00000227725.3" 0
"28302" "ENSG00000227726.1" 0
"28303" "ENSG00000227728.2" 0
"28304" "ENSG00000227729.4" 0
"28305" "ENSG00000227730.2" 0
"28306" "ENSG00000227733.9" 0
"28307" "ENSG00000227734.1" 0
"28308" "ENSG00000227735.1" 0
"28309" "ENSG00000227736.1" 0
"28310" "ENSG00000227737.3" 0
"28311" "ENSG00000227738.1" 0
"28312" "ENSG00000227739.10" 0
"28313" "ENSG00000227740.1" 0
"28314" "ENSG00000227741.1" 178
"28315" "ENSG00000227742.2" 169
"28316" "ENSG00000227743.2" 0
"28317" "ENSG00000227744.4" 0
"28318" "ENSG00000227745.1" 0
"28319" "ENSG00000227746.9" 0
"28320" "ENSG00000227747.2" 0
"28321" "ENSG00000227748.1" 0
"28322" "ENSG00000227750.1" 0
"28323" "ENSG00000227751.1" 0
"28324" "ENSG00000227753.3" 0
"28325" "ENSG00000227754.3" 0
"28326" "ENSG00000227755.1" 0
"28327" "ENSG00000227757.3" 0
"28328" "ENSG00000227758.1" 0
"28329" "ENSG00000227759.2" 0
"28330" "ENSG00000227760.2" 0
"28331" "ENSG00000227761.10" 0
"28332" "ENSG00000227762.4" 0
"28333" "ENSG00000227764.1" 0
"28334" "ENSG00000227765.4" 0
"28335" "ENSG00000227766.1" 1166
"28336" "ENSG00000227769.7" 0
"28337" "ENSG00000227770.1" 0
"28338" "ENSG00000227772.8" 0
"28339" "ENSG00000227773.1" 0
"28340" "ENSG00000227775.3" 345
"28341" "ENSG00000227776.1" 1
"28342" "ENSG00000227777.1" 0
"28343" "ENSG00000227779.1" 0
"28344" "ENSG00000227780.5" 0
"28345" "ENSG00000227782.2" 56
"28346" "ENSG00000227784.1" 0
"28347" "ENSG00000227785.1" 0
"28348" "ENSG00000227788.1" 3
"28349" "ENSG00000227789.1" 0
"28350" "ENSG00000227790.7" 0
"28351" "ENSG00000227791.3" 0
"28352" "ENSG00000227794.5" 0
"28353" "ENSG00000227795.1" 1
"28354" "ENSG00000227799.1" 16
"28355" "ENSG00000227800.1" 0
"28356" "ENSG00000227801.8" 0
"28357" "ENSG00000227802.1" 176
"28358" "ENSG00000227803.2" 18
"28359" "ENSG00000227804.7" 0
"28360" "ENSG00000227805.1" 0
"28361" "ENSG00000227806.1" 0
"28362" "ENSG00000227809.1" 0
"28363" "ENSG00000227811.2" 1
"28364" "ENSG00000227813.1" 5
"28365" "ENSG00000227814.3" 0
"28366" "ENSG00000227815.2" 0
"28367" "ENSG00000227816.4" 0
"28368" "ENSG00000227817.4" 0
"28369" "ENSG00000227818.1" 0
"28370" "ENSG00000227824.1" 0
"28371" "ENSG00000227825.4" 0
"28372" "ENSG00000227826.9" 0
"28373" "ENSG00000227827.3" 0
"28374" "ENSG00000227830.1" 0
"28375" "ENSG00000227832.1" 0
"28376" "ENSG00000227834.1" 4
"28377" "ENSG00000227835.8" 0
"28378" "ENSG00000227836.1" 0
"28379" "ENSG00000227837.1" 0
"28380" "ENSG00000227838.1" 0
"28381" "ENSG00000227840.1" 0
"28382" "ENSG00000227841.1" 0
"28383" "ENSG00000227842.1" 0
"28384" "ENSG00000227843.1" 0
"28385" "ENSG00000227845.2" 3
"28386" "ENSG00000227846.1" 0
"28387" "ENSG00000227847.1" 0
"28388" "ENSG00000227848.1" 8
"28389" "ENSG00000227850.1" 0
"28390" "ENSG00000227851.1" 0
"28391" "ENSG00000227852.1" 3
"28392" "ENSG00000227853.1" 0
"28393" "ENSG00000227854.1" 0
"28394" "ENSG00000227855.3" 133
"28395" "ENSG00000227856.1" 0
"28396" "ENSG00000227857.2" 0
"28397" "ENSG00000227858.1" 0
"28398" "ENSG00000227859.1" 0
"28399" "ENSG00000227860.1" 0
"28400" "ENSG00000227861.9" 0
"28401" "ENSG00000227862.1" 3
"28402" "ENSG00000227863.2" 0
"28403" "ENSG00000227864.1" 0
"28404" "ENSG00000227867.1" 0
"28405" "ENSG00000227868.5" 0
"28406" "ENSG00000227869.1" 0
"28407" "ENSG00000227871.1" 0
"28408" "ENSG00000227873.1" 0
"28409" "ENSG00000227874.1" 0
"28410" "ENSG00000227875.2" 0
"28411" "ENSG00000227877.6" 0
"28412" "ENSG00000227878.2" 0
"28413" "ENSG00000227879.2" 0
"28414" "ENSG00000227880.1" 0
"28415" "ENSG00000227881.1" 0
"28416" "ENSG00000227882.1" 0
"28417" "ENSG00000227883.1" 2
"28418" "ENSG00000227884.1" 0
"28419" "ENSG00000227885.2" 2
"28420" "ENSG00000227886.1" 0
"28421" "ENSG00000227887.1" 0
"28422" "ENSG00000227888.4" 0
"28423" "ENSG00000227890.1" 0
"28424" "ENSG00000227892.1" 0
"28425" "ENSG00000227893.1" 0
"28426" "ENSG00000227895.5" 0
"28427" "ENSG00000227896.2" 0
"28428" "ENSG00000227899.1" 0
"28429" "ENSG00000227902.2" 0
"28430" "ENSG00000227905.1" 0
"28431" "ENSG00000227906.7" 29
"28432" "ENSG00000227907.1" 0
"28433" "ENSG00000227908.3" 0
"28434" "ENSG00000227910.1" 0
"28435" "ENSG00000227911.3" 0
"28436" "ENSG00000227912.1" 0
"28437" "ENSG00000227913.1" 19
"28438" "ENSG00000227914.3" 7
"28439" "ENSG00000227915.1" 0
"28440" "ENSG00000227917.2" 0
"28441" "ENSG00000227919.1" 0
"28442" "ENSG00000227920.2" 0
"28443" "ENSG00000227922.1" 0
"28444" "ENSG00000227923.1" 0
"28445" "ENSG00000227924.2" 0
"28446" "ENSG00000227925.1" 0
"28447" "ENSG00000227927.2" 0
"28448" "ENSG00000227929.4" 3
"28449" "ENSG00000227930.1" 0
"28450" "ENSG00000227932.2" 0
"28451" "ENSG00000227933.1" 0
"28452" "ENSG00000227934.1" 3
"28453" "ENSG00000227935.1" 0
"28454" "ENSG00000227936.1" 0
"28455" "ENSG00000227937.1" 0
"28456" "ENSG00000227938.1" 0
"28457" "ENSG00000227939.1" 0
"28458" "ENSG00000227940.1" 0
"28459" "ENSG00000227941.1" 0
"28460" "ENSG00000227942.1" 0
"28461" "ENSG00000227945.1" 0
"28462" "ENSG00000227946.1" 0
"28463" "ENSG00000227947.1" 0
"28464" "ENSG00000227948.4" 60
"28465" "ENSG00000227949.1" 0
"28466" "ENSG00000227950.1" 3
"28467" "ENSG00000227952.2" 0
"28468" "ENSG00000227953.6" 0
"28469" "ENSG00000227954.6" 4
"28470" "ENSG00000227956.2" 0
"28471" "ENSG00000227958.1" 0
"28472" "ENSG00000227959.1" 26
"28473" "ENSG00000227960.1" 0
"28474" "ENSG00000227961.1" 0
"28475" "ENSG00000227962.1" 0
"28476" "ENSG00000227963.1" 0
"28477" "ENSG00000227964.1" 0
"28478" "ENSG00000227965.1" 0
"28479" "ENSG00000227966.1" 0
"28480" "ENSG00000227968.1" 0
"28481" "ENSG00000227969.1" 0
"28482" "ENSG00000227970.1" 0
"28483" "ENSG00000227971.1" 0
"28484" "ENSG00000227972.1" 9
"28485" "ENSG00000227973.1" 0
"28486" "ENSG00000227974.2" 0
"28487" "ENSG00000227979.1" 0
"28488" "ENSG00000227981.2" 0
"28489" "ENSG00000227982.1" 0
"28490" "ENSG00000227983.1" 0
"28491" "ENSG00000227986.1" 0
"28492" "ENSG00000227987.1" 0
"28493" "ENSG00000227988.1" 8
"28494" "ENSG00000227989.1" 0
"28495" "ENSG00000227992.1" 0
"28496" "ENSG00000227993.9" 0
"28497" "ENSG00000227994.1" 0
"28498" "ENSG00000227995.1" 0
"28499" "ENSG00000227999.1" 68
"28500" "ENSG00000228000.1" 0
"28501" "ENSG00000228001.8" 0
"28502" "ENSG00000228002.2" 0
"28503" "ENSG00000228004.1" 0
"28504" "ENSG00000228005.1" 0
"28505" "ENSG00000228007.1" 1
"28506" "ENSG00000228008.1" 3
"28507" "ENSG00000228010.5" 0
"28508" "ENSG00000228013.1" 62
"28509" "ENSG00000228014.1" 0
"28510" "ENSG00000228015.1" 0
"28511" "ENSG00000228016.1" 1
"28512" "ENSG00000228019.1" 20
"28513" "ENSG00000228020.2" 0
"28514" "ENSG00000228021.7" 11
"28515" "ENSG00000228022.5" 0
"28516" "ENSG00000228024.1" 0
"28517" "ENSG00000228025.1" 0
"28518" "ENSG00000228027.1" 0
"28519" "ENSG00000228028.2" 7
"28520" "ENSG00000228029.1" 0
"28521" "ENSG00000228030.2" 0
"28522" "ENSG00000228031.3" 0
"28523" "ENSG00000228033.5" 0
"28524" "ENSG00000228034.1" 0
"28525" "ENSG00000228035.1" 0
"28526" "ENSG00000228036.1" 0
"28527" "ENSG00000228037.1" 0
"28528" "ENSG00000228038.1" 0
"28529" "ENSG00000228039.3" 0
"28530" "ENSG00000228040.1" 0
"28531" "ENSG00000228041.2" 0
"28532" "ENSG00000228042.2" 0
"28533" "ENSG00000228043.5" 3
"28534" "ENSG00000228044.2" 13
"28535" "ENSG00000228045.1" 1
"28536" "ENSG00000228046.2" 0
"28537" "ENSG00000228048.1" 0
"28538" "ENSG00000228049.7" 0
"28539" "ENSG00000228050.1" 0
"28540" "ENSG00000228051.1" 0
"28541" "ENSG00000228053.1" 14
"28542" "ENSG00000228054.2" 0
"28543" "ENSG00000228055.2" 0
"28544" "ENSG00000228056.3" 0
"28545" "ENSG00000228057.1" 22
"28546" "ENSG00000228058.1" 0
"28547" "ENSG00000228060.2" 727
"28548" "ENSG00000228061.6" 47
"28549" "ENSG00000228063.1" 59
"28550" "ENSG00000228064.1" 0
"28551" "ENSG00000228065.10" 0
"28552" "ENSG00000228067.1" 0
"28553" "ENSG00000228069.1" 8
"28554" "ENSG00000228071.4" 1
"28555" "ENSG00000228072.1" 0
"28556" "ENSG00000228073.1" 0
"28557" "ENSG00000228074.1" 0
"28558" "ENSG00000228075.4" 0
"28559" "ENSG00000228076.2" 10
"28560" "ENSG00000228078.1" 0
